PROLIFIC_PID,SESSION_ID,STUDY_ID,age,completedAt,country,createdAt,education,gender,q0,q1,q10,q11,q12,q13,q14,q15,q16,q2,q3,q4,q5,q6,q7,q8,q9,selectedMovies,techknow,testGroup,useForImprovementsForOthers,useForRecommendations,useForSharing,work
5f646da362e8b21f6d7c8368,5f86c0d9a0ee89000aa192cc,5f8574e1321766020cfa1d2e,27,"Wed, 14 Oct 2020 09:18:36 GMT",US,"Wed, 14 Oct 2020 09:13:48 GMT",Bachelor's degree,Female,4,5,3,3,2,3,4,4,5,4,4,4,4,4,4,4,4,"[{'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 969, 'poster_path': '/kKpORM0G7xDvJGQiXpQ0wUp9Dwo.jpg', 'title': 'Fargo (1996)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 1001, 'poster_path': '/ylagLHIbG0F1blqSFqY6pa56Omr.jpg', 'title': 'Good Will Hunting (1997)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}]",I have a good idea of the technical details,d,True,True,False,Employed full time
5e3df34cfb9ed506f1028bb5,5f868c3fd5e47c1e3c30b36a,5f8574e1321766020cfa1d2e,39,"Wed, 14 Oct 2020 05:39:17 GMT",US,"Wed, 14 Oct 2020 05:34:03 GMT",Maestría,Masculino,5,5,1,1,1,1,5,5,5,5,5,4,5,5,5,5,5,"[{'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 614, 'poster_path': '/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg', 'title': 'Inglourious Basterds (2009)'}]",Estoy muy bien informado,c,True,True,True,Empleado de tiempo completo
5f65b9724a675613cb98f2e1,5f8693a85a996b1ebf2cd298,5f8574e1321766020cfa1d2e,34,"Wed, 14 Oct 2020 06:02:05 GMT",GB,"Wed, 14 Oct 2020 05:59:10 GMT",Bachelor's degree,Male,5,5,2,2,2,2,2,4,5,5,4,4,4,3,4,4,4,"[{'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 1710, 'poster_path': '/gA49wTJMIr3TUM6fEDkjeGxkYgZ.jpg', 'title': 'Office Space (1999)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}]",I have a vague idea of the technical details,d,True,True,True,Employed full time
5cd58dc0d1980f0018a3740d,5f86b1d18bf2c1000b81941d,5f8574e1321766020cfa1d2e,24,"Wed, 14 Oct 2020 08:11:01 GMT",GB,"Wed, 14 Oct 2020 08:08:10 GMT",High school,Female,4,4,2,3,3,4,3,4,5,3,4,3,3,4,4,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 648, 'poster_path': '/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg', 'title': 'How to Train Your Dragon (2010)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}]",I have a good idea of the technical details,c,True,True,True,Employed full time
5f67b2fb0ae4653e3724c309,5f868b7a47da8b1dd3bffb40,5f8574e1321766020cfa1d2e,27,"Wed, 14 Oct 2020 05:36:19 GMT",US,"Wed, 14 Oct 2020 05:32:52 GMT",Master's degree,Female,5,5,3,3,3,3,3,4,5,4,5,5,4,4,5,4,4,"[{'movieId': 1823, 'poster_path': '/w7WxNbb0mcWpwDMd3pJA7LQRfnt.jpg', 'title': 'Intouchables (2011)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 1094, 'poster_path': '/6w1tl5bvnMVc8qenSwqUPFF4MKr.jpg', 'title': 'L.A. Confidential (1997)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 1717, 'poster_path': '/velWPhVMQeQKcxggNEU8YmIo52R.jpg', 'title': 'Green Mile, The (1999)'}, {'movieId': 614, 'poster_path': '/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg', 'title': 'Inglourious Basterds (2009)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 916, 'poster_path': '/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg', 'title': 'Spider-Man: Into the Spider-Verse (2018)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}]",I have a vague idea of the technical details,b,True,True,True,Employed full time
5f128dcf59ad091ee1d084ae,5f86afcc12362720560997d3,5f8574e1321766020cfa1d2e,42,"Wed, 14 Oct 2020 08:05:47 GMT",GB,"Wed, 14 Oct 2020 08:02:36 GMT",Ph.D. or higher,Female,4,4,4,4,4,4,1,1,5,3,3,3,3,3,4,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 89, 'poster_path': '/lKb6h6LURE33I3GRFYgHBUfjwSU.jpg', 'title': ""Schindler's List (1993)""}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 1001, 'poster_path': '/ylagLHIbG0F1blqSFqY6pa56Omr.jpg', 'title': 'Good Will Hunting (1997)'}]",I have a vague idea of the technical details,a,True,True,True,Employed full time
57de9b670cb6700001dd7c9f,5f86afcfd734f920cc8ad381,5f8574e1321766020cfa1d2e,62,"Wed, 14 Oct 2020 08:04:27 GMT",GB,"Wed, 14 Oct 2020 07:59:20 GMT",Bachelor's degree,Female,3,2,4,4,4,4,3,2,5,2,4,3,3,3,3,2,2,"[{'movieId': 270, 'poster_path': '/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg', 'title': 'Wallace & Gromit: The Wrong Trousers (1993)'}, {'movieId': 969, 'poster_path': '/kKpORM0G7xDvJGQiXpQ0wUp9Dwo.jpg', 'title': 'Fargo (1996)'}, {'movieId': 2538, 'poster_path': '/tWkYclnnChwoMMBFECsEjd5hb77.jpg', 'title': 'Wallace & Gromit: The Best of Aardman Animation (1996)'}, {'movieId': 262, 'poster_path': '/4hRtelqMooXuVUVXuMYt3KbdCWM.jpg', 'title': 'Wallace & Gromit: A Close Shave (1995)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}]",I have a good idea of the technical details,c,True,True,True,Self employed
5d30b151d6cd7d0001b35ab1,5f86a3dabf7003209d882b02,5f8574e1321766020cfa1d2e,27,"Wed, 14 Oct 2020 07:12:45 GMT",GB,"Wed, 14 Oct 2020 07:09:17 GMT",Master's degree,Female,4,4,4,4,4,4,2,2,5,4,3,2,2,4,4,4,3,"[{'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 751, 'poster_path': '/yk4J4aewWYNiBhD49WD7UaBBn37.jpg', 'title': 'Her (2013)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}]",I have a vague idea of the technical details,c,True,True,True,Employed full time
,,,44,"Wed, 14 Oct 2020 05:53:50 GMT",US,"Wed, 14 Oct 2020 05:47:17 GMT",Master's degree,Female,4,5,2,3,2,4,4,4,5,4,4,4,5,4,4,3,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}]",I have a vague idea of the technical details,b,True,True,True,Employed full time
5e77fed7cce2a238627ce1a2,5f862267000e2715caac4334,5f8574e1321766020cfa1d2e,34,"Tue, 13 Oct 2020 21:59:25 GMT",GB,"Tue, 13 Oct 2020 21:56:10 GMT",Master's degree,Female,4,5,2,2,2,2,2,2,5,5,4,4,4,4,4,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 270, 'poster_path': '/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg', 'title': 'Wallace & Gromit: The Wrong Trousers (1993)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 916, 'poster_path': '/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg', 'title': 'Spider-Man: Into the Spider-Verse (2018)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 1007, 'poster_path': '/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg', 'title': 'Sense and Sensibility (1995)'}, {'movieId': 411, 'poster_path': '/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg', 'title': 'Catch Me If You Can (2002)'}, {'movieId': 775, 'poster_path': '/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg', 'title': 'Guardians of the Galaxy (2014)'}, {'movieId': 806, 'poster_path': '/lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg', 'title': 'Inside Out (2015)'}, {'movieId': 5506, 'poster_path': '/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg', 'title': 'Hidden Figures (2016)'}, {'movieId': 665, 'poster_path': '/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg', 'title': ""King's Speech, The (2010)""}, {'movieId': 842, 'poster_path': '/gCgt1WARPZaXnq523ySQEUKinCs.jpg', 'title': 'Groundhog Day (1993)'}, {'movieId': 70, 'poster_path': '/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg', 'title': 'Toy Story (1995)'}, {'movieId': 73, 'poster_path': '/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg', 'title': 'Apollo 13 (1995)'}, {'movieId': 905, 'poster_path': '/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg', 'title': 'Zootopia (2016)'}, {'movieId': 470, 'poster_path': '/nqiAoFnrmxREOXzeTy12L9OlsI9.jpg', 'title': 'Shaun of the Dead (2004)'}, {'movieId': 2007, 'poster_path': '/7XLSwxpfpPoJyTdJVot6a42TS2V.jpg', 'title': 'Help, The (2011)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 133, 'poster_path': '/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg', 'title': 'Truman Show, The (1998)'}, {'movieId': 781, 'poster_path': '/2mxS4wUimwlLmI1xp6QW6NSU361.jpg', 'title': 'Big Hero 6 (2014)'}, {'movieId': 526, 'poster_path': '/tFnTds88mCuLcLPBseK1kF2E3qv.jpg', 'title': 'Little Miss Sunshine (2006)'}]",I have a vague idea of the technical details,c,True,True,True,Employed full time
5a8ce265000dab00018ce084,5f862240ce490215ce9685d1,5f8574e1321766020cfa1d2e,51,"Tue, 13 Oct 2020 22:01:14 GMT",US,"Tue, 13 Oct 2020 21:55:31 GMT",Associates degree,Female,3,4,4,3,4,4,4,3,5,3,3,4,4,3,3,2,4,"[{'movieId': 252, 'poster_path': '/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg', 'title': 'Usual Suspects, The (1995)'}, {'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 565, 'poster_path': '/6d5XOczc226jECq0LIX0siKtgHR.jpg', 'title': 'No Country for Old Men (2007)'}, {'movieId': 19, 'poster_path': '/v0giIi4bTILVhNhJajet3WWY3FA.jpg', 'title': 'Run Lola Run (Lola rennt) (1998)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 1326, 'poster_path': '/2oQVNN1Ql9pdNC8bi9pgR3YvekN.jpg', 'title': 'Rosencrantz and Guildenstern Are Dead (1990)'}, {'movieId': 835, 'poster_path': '/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg', 'title': 'Blade Runner 2049 (2017)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 827, 'poster_path': '/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg', 'title': 'Arrival (2016)'}, {'movieId': 1094, 'poster_path': '/6w1tl5bvnMVc8qenSwqUPFF4MKr.jpg', 'title': 'L.A. Confidential (1997)'}, {'movieId': 336, 'poster_path': '/56mOJth6DJ6JhgoE2jtpilVqJO.jpg', 'title': 'Snatch (2000)'}, {'movieId': 969, 'poster_path': '/kKpORM0G7xDvJGQiXpQ0wUp9Dwo.jpg', 'title': 'Fargo (1996)'}, {'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}]",I have a good idea of the technical details,c,True,True,True,Retired
5f4d5011beca8f14257ac535,5f868b6a5e08ae1e07c8db8e,5f8574e1321766020cfa1d2e,20,"Wed, 14 Oct 2020 05:28:01 GMT",US,"Wed, 14 Oct 2020 05:24:11 GMT",High school,Female,4,4,3,3,3,3,4,4,5,4,4,4,4,4,4,4,4,"[{'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 236, 'poster_path': '/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg', 'title': 'Incredibles, The (2004)'}, {'movieId': 775, 'poster_path': '/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg', 'title': 'Guardians of the Galaxy (2014)'}]",I have a good idea of the technical details,d,True,False,False,Student
5f44c445cfb0a801244f652f,5f868b973671091e6ba9d800,5f8574e1321766020cfa1d2e,28,"Wed, 14 Oct 2020 05:26:26 GMT",US,"Wed, 14 Oct 2020 05:24:45 GMT",Bachelor's degree,Male,4,4,3,4,4,4,3,4,5,4,5,4,3,3,4,4,4,"[{'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 565, 'poster_path': '/6d5XOczc226jECq0LIX0siKtgHR.jpg', 'title': 'No Country for Old Men (2007)'}]",I have a good idea of the technical details,a,True,True,True,Employed full time
5c0576f2377e0200010a0fcd,5f86224b9f73a815dc1c59e4,5f8574e1321766020cfa1d2e,30,"Tue, 13 Oct 2020 22:02:19 GMT",GB,"Tue, 13 Oct 2020 21:55:38 GMT",Bachelor's degree,Female,4,4,3,2,3,2,4,4,5,3,2,3,3,4,3,4,4,"[{'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 291, 'poster_path': '/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg', 'title': 'American History X (1998)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 1717, 'poster_path': '/velWPhVMQeQKcxggNEU8YmIo52R.jpg', 'title': 'Green Mile, The (1999)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}, {'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 757, 'poster_path': '/1WicOAzPkpBWajjvcFazPLIuu0A.jpg', 'title': 'Grand Budapest Hotel, The (2014)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 2665, 'poster_path': '/vgvw6w1CtcFkuXXn004S5wQsHRl.jpg', 'title': 'Three Billboards Outside Ebbing, Missouri (2017)'}, {'movieId': 3024, 'poster_path': '/ls6zswrOZVhCXQBh96DlbnLBajM.jpg', 'title': 'About Time (2013)'}, {'movieId': 3025, 'poster_path': '/pCURNjeomWbMSdiP64gj8NVVHTQ.jpg', 'title': 'Room (2015)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 747, 'poster_path': '/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg', 'title': 'Dallas Buyers Club (2013)'}, {'movieId': 576, 'poster_path': '/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg', 'title': 'In Bruges (2008)'}, {'movieId': 133, 'poster_path': '/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg', 'title': 'Truman Show, The (1998)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}]",I have a good idea of the technical details,b,True,True,False,Employed full time
5e28e735ea776009d4d15c34,5f868bf00387e41e2c4f02d2,5f8574e1321766020cfa1d2e,34,"Wed, 14 Oct 2020 05:40:10 GMT",GB,"Wed, 14 Oct 2020 05:27:10 GMT",Master's degree,Male,4,4,3,3,3,4,2,3,5,4,2,3,3,4,3,4,4,"[{'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 141, 'poster_path': '/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg', 'title': 'Saving Private Ryan (1998)'}, {'movieId': 698, 'poster_path': '/85cWkCVftiVs0BVey6pxX8uNmLt.jpg', 'title': 'Dark Knight Rises, The (2012)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}, {'movieId': 768, 'poster_path': '/uUHvlkLavotfGsNtosDy8ShsIYF.jpg', 'title': 'Edge of Tomorrow (2014)'}, {'movieId': 245, 'poster_path': '/8RW2runSEc34IwKN2D1aPcJd2UL.jpg', 'title': 'Batman Begins (2005)'}, {'movieId': 665, 'poster_path': '/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg', 'title': ""King's Speech, The (2010)""}]",I have a good idea of the technical details,c,True,True,True,Employed full time
5f228b9ab22b9976ad5da129,5f868b570d8ddc1dfc2a09aa,5f8574e1321766020cfa1d2e,26,"Wed, 14 Oct 2020 05:29:44 GMT",GB,"Wed, 14 Oct 2020 05:23:56 GMT",High school,Male,5,5,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}, {'movieId': 470, 'poster_path': '/nqiAoFnrmxREOXzeTy12L9OlsI9.jpg', 'title': 'Shaun of the Dead (2004)'}]",I am an expert,d,True,True,True,Employed full time
